video,frame,seed,ablation,path,psnr,ssim,lpips,psnr_delta_vs_awgn,ssim_delta_vs_awgn,lpips_delta_vs_awgn,latency_ms,diffusion_steps,n_patches,wire_bytes,roundtrip_bitexact,failed,failure_stage,failure_message
09_scene_cut_chair_car,10,1937842226,baseline,digital_inprocess,37.56254959106445,0.9838524460792542,0.1498289853334427,0.055110931396484375,0.0017361640930175781,-0.004865884780883789,9742.650949396193,50,8,,,False,,
09_scene_cut_chair_car,10,1937842226,baseline,digital_wire,37.5628547668457,0.9838520884513855,0.14982552826404572,0.055416107177734375,0.0017358064651489258,-0.004869341850280762,10705.481733195484,50,8,394841,True,False,,
09_scene_cut_chair_car,11,75894948,baseline,awgn,37.37870788574219,0.9831086993217468,0.1411849856376648,0.0,0.0,0.0,10513.13360966742,50,8,,,False,,
09_scene_cut_chair_car,11,75894948,baseline,digital_inprocess,37.569461822509766,0.9839038848876953,0.15120762586593628,0.19075393676757812,0.0007951855659484863,0.010022640228271484,9971.019758842885,50,8,,,False,,
09_scene_cut_chair_car,11,75894948,baseline,digital_wire,37.569580078125,0.9839041829109192,0.15120071172714233,0.1908721923828125,0.0007954835891723633,0.010015726089477539,9885.696488432586,50,8,394841,True,False,,
09_scene_cut_chair_car,12,2643411230,baseline,awgn,37.287879943847656,0.9825121760368347,0.14851656556129456,0.0,0.0,0.0,10571.147602051497,50,8,,,False,,
09_scene_cut_chair_car,12,2643411230,baseline,digital_inprocess,37.48725128173828,0.9837935566902161,0.1504145860671997,0.199371337890625,0.0012813806533813477,0.0018980205059051514,9421.632504090667,50,8,,,False,,
09_scene_cut_chair_car,12,2643411230,baseline,digital_wire,37.487213134765625,0.9837934374809265,0.15041577816009521,0.19933319091796875,0.0012812614440917969,0.0018992125988006592,10174.173265695572,50,8,394841,True,False,,
09_scene_cut_chair_car,13,3934810504,baseline,awgn,37.19664764404297,0.9827530980110168,0.14543157815933228,0.0,0.0,0.0,10010.579383932054,50,8,,,False,,
09_scene_cut_chair_car,13,3934810504,baseline,digital_inprocess,37.49055862426758,0.9837384819984436,0.14888349175453186,0.2939109802246094,0.0009853839874267578,0.003451913595199585,9588.664134033024,50,8,,,False,,
09_scene_cut_chair_car,13,3934810504,baseline,digital_wire,37.49073791503906,0.9837388396263123,0.14888188242912292,0.29409027099609375,0.0009857416152954102,0.0034503042697906494,9989.61868789047,50,8,394840,True,False,,
09_scene_cut_chair_car,14,1961681963,baseline,awgn,37.6903076171875,0.9826751351356506,0.1424526572227478,0.0,0.0,0.0,9686.847694218159,50,8,,,False,,
09_scene_cut_chair_car,14,1961681963,baseline,digital_inprocess,37.50543212890625,0.9836696982383728,0.15073011815547943,-0.18487548828125,0.000994563102722168,0.008277460932731628,9740.992686711252,50,8,,,False,,
09_scene_cut_chair_car,14,1961681963,baseline,digital_wire,37.50552749633789,0.983669102191925,0.15073499083518982,-0.18478012084960938,0.000993967056274414,0.008282333612442017,9763.495550490916,50,8,394840,True,False,,
09_scene_cut_chair_car,15,65787069,baseline,awgn,37.106658935546875,0.9823822379112244,0.1492641270160675,0.0,0.0,0.0,10344.250791706145,50,8,,,False,,
09_scene_cut_chair_car,15,65787069,baseline,digital_inprocess,37.542213439941406,0.9837519526481628,0.15056580305099487,0.43555450439453125,0.0013697147369384766,0.0013016760349273682,9712.63980306685,50,8,,,False,,
09_scene_cut_chair_car,15,65787069,baseline,digital_wire,37.54236602783203,0.9837527871131897,0.15054932236671448,0.43570709228515625,0.001370549201965332,0.0012851953506469727,10019.92473937571,50,8,394840,True,False,,
09_scene_cut_chair_car,16,2598536455,baseline,awgn,37.17347717285156,0.9824104905128479,0.14985117316246033,0.0,0.0,0.0,9669.11200247705,50,8,,,False,,
09_scene_cut_chair_car,16,2598536455,baseline,digital_inprocess,37.53654861450195,0.9836342334747314,0.14994296431541443,0.3630714416503906,0.001223742961883545,9.179115295410156e-05,9754.692572169006,50,8,,,False,,
09_scene_cut_chair_car,16,2598536455,baseline,digital_wire,37.53710174560547,0.983634889125824,0.14994747936725616,0.36362457275390625,0.0012243986129760742,9.63062047958374e-05,8922.634419053793,50,8,394840,True,False,,
09_scene_cut_chair_car,17,3991254417,baseline,awgn,36.91154098510742,0.9817922711372375,0.1521911770105362,0.0,0.0,0.0,10002.924563363194,50,8,,,False,,
09_scene_cut_chair_car,17,3991254417,baseline,digital_inprocess,37.52625274658203,0.9837313294410706,0.1522526741027832,0.6147117614746094,0.0019390583038330078,6.149709224700928e-05,9480.545004829764,50,8,,,False,,
09_scene_cut_chair_car,17,3991254417,baseline,digital_wire,37.52620315551758,0.9837315678596497,0.15225839614868164,0.6146621704101562,0.0019392967224121094,6.721913814544678e-05,9646.15022111684,50,8,394851,True,False,,
09_scene_cut_chair_car,18,2103093248,baseline,awgn,36.447689056396484,0.9819245338439941,0.15623480081558228,0.0,0.0,0.0,10184.785540215671,50,8,,,False,,
09_scene_cut_chair_car,18,2103093248,baseline,digital_inprocess,37.48503494262695,0.9836735725402832,0.15274286270141602,1.0373458862304688,0.0017490386962890625,-0.0034919381141662598,10112.973452545702,50,8,,,False,,
09_scene_cut_chair_car,18,2103093248,baseline,digital_wire,37.48487091064453,0.9836732745170593,0.15275202691555023,1.0371818542480469,0.0017487406730651855,-0.0034827739000320435,10072.52749055624,50,8,394843,True,False,,
09_scene_cut_chair_car,19,173906070,baseline,awgn,37.447086334228516,0.982434093952179,0.15484076738357544,0.0,0.0,0.0,11410.577732138336,50,8,,,False,,
09_scene_cut_chair_car,19,173906070,baseline,digital_inprocess,37.44706344604492,0.9836693406105042,0.151992529630661,-2.288818359375e-05,0.0012352466583251953,-0.0028482377529144287,10514.116522856057,50,8,,,False,,
09_scene_cut_chair_car,19,173906070,baseline,digital_wire,37.446754455566406,0.9836693406105042,0.15198399126529694,-0.000331878662109375,0.0012352466583251953,-0.0028567761182785034,9772.502581588924,50,8,394851,True,False,,
09_scene_cut_chair_car,20,1487696881,baseline,awgn,37.36782455444336,0.9824228882789612,0.1549820750951767,0.0,0.0,0.0,11016.35111682117,50,8,,,False,,
09_scene_cut_chair_car,20,1487696881,baseline,digital_inprocess,37.44855499267578,0.9835222363471985,0.15237028896808624,0.08073043823242188,0.0010993480682373047,-0.002611786127090454,10674.845998175442,50,8,,,False,,
09_scene_cut_chair_car,20,1487696881,baseline,digital_wire,37.44789123535156,0.9835219383239746,0.15236568450927734,0.08006668090820312,0.0010990500450134277,-0.002616390585899353,9560.25218218565,50,8,394851,True,False,,
09_scene_cut_chair_car,21,799753063,baseline,awgn,37.390602111816406,0.9827499389648438,0.14937417209148407,0.0,0.0,0.0,10728.013314306736,50,8,,,False,,
09_scene_cut_chair_car,21,799753063,baseline,digital_inprocess,37.42494201660156,0.9835939407348633,0.1511910855770111,0.03433990478515625,0.0008440017700195312,0.0018169134855270386,10473.553505726159,50,8,,,False,,
09_scene_cut_chair_car,21,799753063,baseline,digital_wire,37.425018310546875,0.9835944175720215,0.15119218826293945,0.03441619873046875,0.0008444786071777344,0.0018180161714553833,9104.326726868749,50,8,394840,True,False,,
09_scene_cut_chair_car,22,3064074973,baseline,awgn,36.869384765625,0.981834888458252,0.15293912589550018,0.0,0.0,0.0,10621.534306555986,50,8,,,False,,
09_scene_cut_chair_car,22,3064074973,baseline,digital_inprocess,37.37651062011719,0.9834784865379333,0.1528150737285614,0.5071258544921875,0.0016435980796813965,-0.00012405216693878174,10150.8959075436,50,8,,,False,,
09_scene_cut_chair_car,22,3064074973,baseline,digital_wire,37.37617111206055,0.9834783673286438,0.15281744301319122,0.5067863464355469,0.0016434788703918457,-0.00012168288230895996,9189.850880764425,50,8,394843,True,False,,
09_scene_cut_chair_car,23,3248824907,baseline,awgn,37.574493408203125,0.9818363785743713,0.14768032729625702,0.0,0.0,0.0,10603.836005553603,50,8,,,False,,
09_scene_cut_chair_car,23,3248824907,baseline,digital_inprocess,37.44170379638672,0.9835031628608704,0.15340928733348846,-0.13278961181640625,0.0016667842864990234,0.005728960037231445,9478.233193978667,50,8,,,False,,
09_scene_cut_chair_car,23,3248824907,baseline,digital_wire,37.44212341308594,0.9835036396980286,0.15340885519981384,-0.1323699951171875,0.0016672611236572266,0.005728527903556824,9025.320355780423,50,8,394840,True,False,,
09_scene_cut_chair_car,24,1606531048,baseline,awgn,37.54309844970703,0.9824445247650146,0.14360636472702026,0.0,0.0,0.0,10388.946374878287,50,8,,,False,,
09_scene_cut_chair_car,24,1606531048,baseline,digital_inprocess,37.43042755126953,0.9833763241767883,0.15177693963050842,-0.1126708984375,0.0009317994117736816,0.00817057490348816,9933.87554306537,50,8,,,False,,
09_scene_cut_chair_car,24,1606531048,baseline,digital_wire,37.43050765991211,0.9833765029907227,0.15178360044956207,-0.11259078979492188,0.0009319782257080078,0.008177235722541809,8725.365253165364,50,8,394840,True,False,,
09_scene_cut_chair_car,25,684099454,baseline,awgn,36.61688232421875,0.9824026226997375,0.15696333348751068,0.0,0.0,0.0,9925.902320072055,50,8,,,False,,
09_scene_cut_chair_car,25,684099454,baseline,digital_inprocess,37.34147262573242,0.9835374355316162,0.15207010507583618,0.7245903015136719,0.0011348128318786621,-0.0048932284116744995,10440.105457790196,50,8,,,False,,
09_scene_cut_chair_car,25,684099454,baseline,digital_wire,37.34088134765625,0.9835370182991028,0.15206989645957947,0.7239990234375,0.0011343955993652344,-0.004893437027931213,8842.538208700716,50,8,394840,True,False,,
09_scene_cut_chair_car,26,2983188164,baseline,awgn,37.101539611816406,0.9824773669242859,0.15151536464691162,0.0,0.0,0.0,9378.185172565281,50,8,,,False,,
09_scene_cut_chair_car,26,2983188164,baseline,digital_inprocess,37.29892349243164,0.9835138916969299,0.15238475799560547,0.19738388061523438,0.001036524772644043,0.0008693933486938477,10081.372714601457,50,8,,,False,,
09_scene_cut_chair_car,26,2983188164,baseline,digital_wire,37.29840850830078,0.9835124015808105,0.15239553153514862,0.196868896484375,0.0010350346565246582,0.0008801668882369995,9268.9758380875,50,8,394840,True,False,,
09_scene_cut_chair_car,27,3335054930,baseline,awgn,36.57941818237305,0.9820151329040527,0.15840092301368713,0.0,0.0,0.0,9681.801022030413,50,8,,,False,,
09_scene_cut_chair_car,27,3335054930,baseline,digital_inprocess,37.33678436279297,0.9836582541465759,0.1535443663597107,0.7573661804199219,0.0016431212425231934,-0.00485655665397644,11549.624987877905,50,8,,,False,,
09_scene_cut_chair_car,27,3335054930,baseline,digital_wire,37.33689880371094,0.9836580753326416,0.1535484492778778,0.7574806213378906,0.0016429424285888672,-0.004852473735809326,9616.833476349711,50,8,394840,True,False,,
09_scene_cut_chair_car,28,1450703811,baseline,awgn,37.66947937011719,0.9825220704078674,0.15004460513591766,0.0,0.0,0.0,9631.42754137516,50,8,,,False,,
09_scene_cut_chair_car,28,1450703811,baseline,digital_inprocess,37.35319519042969,0.9834718108177185,0.15364320576190948,-0.3162841796875,0.0009497404098510742,0.0035986006259918213,11382.34855979681,50,8,,,False,,
09_scene_cut_chair_car,28,1450703811,baseline,digital_wire,37.35343551635742,0.9834718108177185,0.15363788604736328,-0.3160438537597656,0.0009497404098510742,0.0035932809114456177,9646.737691015005,50,8,394840,True,False,,
09_scene_cut_chair_car,29,561040213,baseline,awgn,36.69480895996094,0.9821609854698181,0.15547265112400055,0.0,0.0,0.0,9631.868578493595,50,8,,,False,,
09_scene_cut_chair_car,29,561040213,baseline,digital_inprocess,37.3482551574707,0.9834082722663879,0.15544502437114716,0.6534461975097656,0.0012472867965698242,-2.7626752853393555e-05,12564.499002881348,50,8,,,False,,
09_scene_cut_chair_car,29,561040213,baseline,digital_wire,37.34819412231445,0.9834079146385193,0.15544845163822174,0.6533851623535156,0.0012469291687011719,-2.4199485778808594e-05,9533.561876043677,50,8,394840,True,False,,
09_scene_cut_chair_car,30,1102529200,baseline,awgn,32.19279861450195,0.9213869571685791,0.11726420372724533,0.0,0.0,0.0,9630.097066052258,50,8,,,False,,
09_scene_cut_chair_car,30,1102529200,baseline,digital_inprocess,33.008113861083984,0.9288809299468994,0.11485877633094788,0.8153152465820312,0.0074939727783203125,-0.002405427396297455,12015.343672595918,50,8,,,False,,
09_scene_cut_chair_car,30,1102529200,baseline,digital_wire,33.00809860229492,0.9288802742958069,0.11486178636550903,0.8152999877929688,0.007493317127227783,-0.0024024173617362976,9280.47291468829,50,8,394882,True,False,,
09_scene_cut_chair_car,31,917533222,baseline,awgn,32.176151275634766,0.9208621978759766,0.11598779261112213,0.0,0.0,0.0,9662.869160063565,50,8,,,False,,
09_scene_cut_chair_car,31,917533222,baseline,digital_inprocess,32.98458480834961,0.9286198616027832,0.11473485827445984,0.8084335327148438,0.007757663726806641,-0.0012529343366622925,11550.409506075084,50,8,,,False,,
09_scene_cut_chair_car,31,917533222,baseline,digital_wire,32.98448181152344,0.9286200404167175,0.11473492532968521,0.8083305358886719,0.007757842540740967,-0.0012528672814369202,8823.552989400923,50,8,394886,True,False,,
09_scene_cut_chair_car,32,2948146076,baseline,awgn,32.38172912597656,0.9214444160461426,0.11816790699958801,0.0,0.0,0.0,9647.934505715966,50,8,,,False,,
09_scene_cut_chair_car,32,2948146076,baseline,digital_inprocess,32.95929718017578,0.9276439547538757,0.11458294093608856,0.5775680541992188,0.006199538707733154,-0.0035849660634994507,11571.36254850775,50,8,,,False,,
09_scene_cut_chair_car,32,2948146076,baseline,digital_wire,32.959312438964844,0.9276445508003235,0.11457781493663788,0.5775833129882812,0.006200134754180908,-0.0035900920629501343,9628.401930443943,50,8,394899,True,False,,
09_scene_cut_chair_car,33,3636335370,baseline,awgn,32.290584564208984,0.9194672703742981,0.11366608738899231,0.0,0.0,0.0,9569.922874681652,50,8,,,False,,
09_scene_cut_chair_car,33,3636335370,baseline,digital_inprocess,32.86573028564453,0.9254767298698425,0.11719197034835815,0.5751457214355469,0.006009459495544434,0.0035258829593658447,11988.941979594529,50,8,,,False,,
09_scene_cut_chair_car,33,3636335370,baseline,digital_wire,32.86575698852539,0.9254761338233948,0.11719144880771637,0.5751724243164062,0.00600886344909668,0.00352536141872406,9170.747188851237,50,8,394899,True,False,,
09_scene_cut_chair_car,34,1188726441,baseline,awgn,31.928537368774414,0.9177498817443848,0.12233196198940277,0.0,0.0,0.0,9643.976711668074,50,8,,,False,,
09_scene_cut_chair_car,34,1188726441,baseline,digital_inprocess,32.867652893066406,0.9254563450813293,0.11720219254493713,0.9391155242919922,0.00770646333694458,-0.005129769444465637,10744.154400192201,50,8,,,False,,
09_scene_cut_chair_car,34,1188726441,baseline,digital_wire,32.86762237548828,0.9254562258720398,0.1172020360827446,0.9390850067138672,0.007706344127655029,-0.005129925906658173,9124.66621119529,50,8,394899,True,False,,
09_scene_cut_chair_car,35,836613695,baseline,awgn,32.14311981201172,0.9149580001831055,0.12117656320333481,0.0,0.0,0.0,9292.604508809745,50,8,,,False,,
09_scene_cut_chair_car,35,836613695,baseline,digital_inprocess,32.82276916503906,0.923395574092865,0.11842937022447586,0.6796493530273438,0.008437573909759521,-0.0027471929788589478,11487.998936325312,50,8,,,False,,
09_scene_cut_chair_car,35,836613695,baseline,digital_wire,32.82272720336914,0.9233949780464172,0.11843308061361313,0.6796073913574219,0.008436977863311768,-0.0027434825897216797,9074.133551679552,50,8,394922,True,False,,
09_scene_cut_chair_car,36,2832525189,baseline,awgn,32.13716125488281,0.9166247844696045,0.11859755963087082,0.0,0.0,0.0,9861.512269824743,50,8,,,False,,
09_scene_cut_chair_car,36,2832525189,baseline,digital_inprocess,32.820980072021484,0.9233583807945251,0.11825276911258698,0.6838188171386719,0.006733596324920654,-0.000344790518283844,11170.848588459194,50,8,,,False,,
09_scene_cut_chair_car,36,2832525189,baseline,digital_wire,32.82097625732422,0.9233582615852356,0.11825472116470337,0.6838150024414062,0.0067334771156311035,-0.00034283846616744995,9475.834689103067,50,8,394911,True,False,,
09_scene_cut_chair_car,37,3755202323,baseline,awgn,32.1790657043457,0.9160669445991516,0.11990565806627274,0.0,0.0,0.0,9048.023793846369,50,8,,,False,,
09_scene_cut_chair_car,37,3755202323,baseline,digital_inprocess,32.855621337890625,0.9231948256492615,0.11739310622215271,0.6765556335449219,0.007127881050109863,-0.0025125518441200256,11330.097104422748,50,8,,,False,,
09_scene_cut_chair_car,37,3755202323,baseline,digital_wire,32.8555793762207,0.9231951236724854,0.11739757657051086,0.676513671875,0.00712817907333374,-0.0025080814957618713,9472.248017787933,50,8,394901,True,False,,
09_scene_cut_chair_car,38,1332529794,baseline,awgn,32.166015625,0.9159727096557617,0.11872977763414383,0.0,0.0,0.0,8575.541200116277,50,8,,,False,,
09_scene_cut_chair_car,38,1332529794,baseline,digital_inprocess,32.84803771972656,0.922599732875824,0.11778602004051208,0.6820220947265625,0.006627023220062256,-0.0009437575936317444,11795.24112958461,50,8,,,False,,
09_scene_cut_chair_car,38,1332529794,baseline,digital_wire,32.84812545776367,0.9225997924804688,0.11778752505779266,0.6821098327636719,0.006627082824707031,-0.0009422525763511658,8599.022572860122,50,8,394907,True,False,,
09_scene_cut_chair_car,39,946600468,baseline,awgn,31.880369186401367,0.9149560928344727,0.126067116856575,0.0,0.0,0.0,8872.191593050957,50,8,,,False,,
09_scene_cut_chair_car,39,946600468,baseline,digital_inprocess,32.86701965332031,0.9227977395057678,0.11776790767908096,0.9866504669189453,0.007841646671295166,-0.008299209177494049,11784.581303596497,50,8,,,False,,
09_scene_cut_chair_car,39,946600468,baseline,digital_wire,32.86695861816406,0.9227966666221619,0.11776871234178543,0.9865894317626953,0.007840573787689209,-0.008298404514789581,8408.328873105347,50,8,394912,True,False,,
09_scene_cut_chair_car,40,251057271,baseline,awgn,31.902523040771484,0.9144027233123779,0.12535709142684937,0.0,0.0,0.0,9033.871818333864,50,8,,,False,,
09_scene_cut_chair_car,40,251057271,baseline,digital_inprocess,32.85662841796875,0.9222978949546814,0.12034932523965836,0.9541053771972656,0.007895171642303467,-0.0050077661871910095,11083.91668368131,50,8,,,False,,
09_scene_cut_chair_car,40,251057271,baseline,digital_wire,32.856773376464844,0.9222984313964844,0.12035172432661057,0.9542503356933594,0.007895708084106445,-0.0050053671002388,9071.717331185937,50,8,394887,True,False,,
09_scene_cut_chair_car,41,2045895905,baseline,awgn,32.16587448120117,0.9150570034980774,0.12190087139606476,0.0,0.0,0.0,8822.654586285353,50,8,,,False,,
09_scene_cut_chair_car,41,2045895905,baseline,digital_inprocess,32.84489822387695,0.9222179055213928,0.12068109214305878,0.6790237426757812,0.00716090202331543,-0.0012197792530059814,10482.52637218684,50,8,,,False,,
09_scene_cut_chair_car,41,2045895905,baseline,digital_wire,32.84492111206055,0.9222179055213928,0.12068737298250198,0.679046630859375,0.00716090202331543,-0.0012134984135627747,10273.772172629833,50,8,394883,True,False,,
09_scene_cut_chair_car,42,3774395739,baseline,awgn,32.046627044677734,0.9131476879119873,0.12812793254852295,0.0,0.0,0.0,9896.534334868193,50,8,,,False,,
09_scene_cut_chair_car,42,3774395739,baseline,digital_inprocess,32.83888626098633,0.9219858050346375,0.12103547155857086,0.7922592163085938,0.008838117122650146,-0.007092460989952087,10856.010048650205,50,8,,,False,,
09_scene_cut_chair_car,42,3774395739,baseline,digital_wire,32.83871841430664,0.9219846129417419,0.12103590369224548,0.7920913696289062,0.008836925029754639,-0.007092028856277466,10512.925188988447,50,8,394897,True,False,,
09_scene_cut_chair_car,43,2550105549,baseline,awgn,32.20159149169922,0.9155065417289734,0.12084849178791046,0.0,0.0,0.0,9211.869143880904,50,8,,,False,,
09_scene_cut_chair_car,43,2550105549,baseline,digital_inprocess,32.8737907409668,0.9225764870643616,0.1199050024151802,0.6721992492675781,0.007069945335388184,-0.0009434893727302551,10152.191427536309,50,8,,,False,,
09_scene_cut_chair_car,43,2550105549,baseline,digital_wire,32.87385940551758,0.9225764274597168,0.11990772187709808,0.6722679138183594,0.007069885730743408,-0.0009407699108123779,10099.113126285374,50,8,394887,True,False,,
09_scene_cut_chair_car,44,161157230,baseline,awgn,32.004539489746094,0.9155320525169373,0.12832339107990265,0.0,0.0,0.0,9011.938646435738,50,8,,,False,,
09_scene_cut_chair_car,44,161157230,baseline,digital_inprocess,32.87785339355469,0.9224483370780945,0.1199808120727539,0.8733139038085938,0.0069162845611572266,-0.008342579007148743,10079.992333427072,50,8,,,False,,
09_scene_cut_chair_car,44,161157230,baseline,digital_wire,32.877784729003906,0.9224477410316467,0.11997703462839127,0.8732452392578125,0.006915688514709473,-0.008346356451511383,10188.904994167387,50,8,394895,True,False,,
09_scene_cut_chair_car,45,2124161272,baseline,awgn,32.14849090576172,0.914775550365448,0.12761637568473816,0.0,0.0,0.0,8901.596885174513,50,8,,,False,,
09_scene_cut_chair_car,45,2124161272,baseline,digital_inprocess,32.82374572753906,0.922051727771759,0.12106417119503021,0.6752548217773438,0.007276177406311035,-0.006552204489707947,9747.02986329794,50,8,,,False,,
09_scene_cut_chair_car,45,2124161272,baseline,digital_wire,32.823795318603516,0.9220520853996277,0.12106822431087494,0.6753044128417969,0.0072765350341796875,-0.00654815137386322,10148.948101326823,50,8,394883,True,False,,
09_scene_cut_chair_car,46,3885330754,baseline,awgn,32.03911209106445,0.915020227432251,0.1256335973739624,0.0,0.0,0.0,8972.53424488008,50,8,,,False,,
