caption_bytes,edge_bytes,edge_uncertainty_bytes,manifest_bytes,semantic_packet_bytes,visual_bytes,bundle_overhead_bytes,total_bundle_bytes,video,config,frame_index,bit_depth,guide_profile,guide_family,guide_stage,edge_bit_depth,uncertainty_bit_depth,edge_downsample,uncertainty_downsample,edge_stride,uncertainty_stride,edge_omit,uncertainty_omit,edge_action,uncertainty_action
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,43,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,44,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,45,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,46,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,47,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
353,8253,8253,295,427,16992,352,34925,05_camera_pan_person,fixed_int4__combined_ds4,48,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,49,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_ds4,5,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,50,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,51,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,52,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,53,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,54,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,55,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,56,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,57,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,58,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,59,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_ds4,6,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,60,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,61,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,62,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,63,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
353,8253,8253,295,427,16992,352,34925,05_camera_pan_person,fixed_int4__combined_ds4,64,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,65,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,66,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,67,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,68,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,69,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_ds4,7,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,70,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,71,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,72,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,73,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,74,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,75,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,76,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,77,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,78,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,79,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_ds4,8,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
353,8253,8253,295,427,16992,352,34925,05_camera_pan_person,fixed_int4__combined_ds4,80,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,81,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,82,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,83,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,84,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,85,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,86,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,87,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,88,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,89,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_ds4,9,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,90,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,91,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,92,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,93,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,94,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,95,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
353,8253,8253,295,427,16992,352,34925,05_camera_pan_person,fixed_int4__combined_ds4,96,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,97,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,98,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_ds4,99,4,combined_ds4,combined,combined,8,8,4,4,1,1,False,False,,
353,65597,65597,294,427,16992,352,149612,05_camera_pan_person,fixed_int4__combined_q4,0,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,1,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,10,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,11,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,12,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,13,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,14,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,15,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,16,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,17,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,18,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,19,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,2,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,20,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,21,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,22,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,23,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,24,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,25,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,26,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,27,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,28,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,29,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,3,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,30,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,31,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,32,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,33,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,34,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,35,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,36,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,37,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,38,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,39,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,4,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,40,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,41,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,42,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,43,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,44,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,45,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,46,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,47,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,48,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,49,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,5,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,50,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,51,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,52,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,53,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,54,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,55,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,56,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,57,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,58,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,59,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,6,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,60,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,61,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,62,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,63,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,64,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,65,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,66,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,67,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,68,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,69,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,7,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,70,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,71,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,72,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,73,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,74,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,75,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,76,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,77,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,78,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,79,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,8,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,80,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,81,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,82,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,83,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,84,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,85,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,86,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,87,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,88,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,89,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4,9,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,90,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,91,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,92,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,93,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,94,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,95,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,65597,65597,295,427,16992,352,149613,05_camera_pan_person,fixed_int4__combined_q4,96,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,0,0
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,97,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,98,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4,99,4,combined_q4,combined,combined,4,4,1,1,1,1,False,False,,
353,16445,16445,294,427,16992,352,51308,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,0,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,0,0
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,1,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,10,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,11,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,12,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,13,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,14,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,15,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
353,0,0,295,427,16992,308,18375,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,16,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,1,1
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,17,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,18,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,19,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,153,427,0,64,644,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,2,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,20,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,21,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,22,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,23,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,24,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
0,0,0,154,427,0,64,645,05_camera_pan_person,fixed_int4__combined_q4_ds2_reuse2,25,4,combined_q4_ds2_reuse2,combined,combined,4,4,2,2,2,2,False,False,,
